what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374672053169
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374672054550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374672057618
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374672058799
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374672060984
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374672069836
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374672075491
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374672077544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374672077558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374672078119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374672078609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374672100392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374672100417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374672106593
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374672143558
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374672251471
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374672251732
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374672254365
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374672257235
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1374672260207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374672261935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374672262074
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374672262158
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374672264515
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374672264707
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1374672265752
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374672268434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374672268847
