what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374696912546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374696912605
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374696946158
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1374696957117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374697088150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374697089162
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374697089198
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374697089825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374697090369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374697110549
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374697110575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374697112274
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374697326034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374697326553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374697349429
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374697349462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374697352659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374697354411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374697354648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374697356866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374697356914
