what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678756568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678801338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678808251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678812172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678818041
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678819718
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374678820419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678828273
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374678828796
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374678828948
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678830686
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374678832175
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374678832468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678832693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678837646
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678837678
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374678838327
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374678838622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678838840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678868469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678911428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678919031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678919068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678932926
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374678933468
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374678933815
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678938498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678940138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678940793
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374678941581
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374678941924
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678948454
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374678949284
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374678949598
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678951501
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678951547
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374678952422
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374678953103
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678957302
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1374678957829
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1374678958118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678958322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678965611
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678970068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678974666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678975637
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374678978611
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374678979298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678994724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678995699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678997708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374678998532
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1374678999361
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374679008897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374679014062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374679060417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374679078169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374679079628
